지하철역,호선명,시군구,행정동,총_승객수,년분기
청량리(서울시립대입구),1호선,동대문구,전농1동,857752,20212
청량리(서울시립대입구),1호선,동대문구,전농1동,1123513,20212
청량리(서울시립대입구),1호선,동대문구,전농1동,892593,20212
충정로(경기대입구),2호선,서대문구,충현동,233290,20212
온수(성공회대입구),경인선,구로구,수궁동,373832,20212
디지털미디어시티,6호선,마포구,상암동,610261,20212
온수(성공회대입구),경인선,구로구,수궁동,542992,20212
김포공항,서해선,강서구,방화2동,1,20212
복정,분당선,송파구,문정2동,11,20212
복정,분당선,송파구,문정2동,559041,20212
복정,분당선,송파구,문정2동,12,20212
복정,분당선,송파구,문정2동,526587,20212
복정,분당선,송파구,문정2동,14,20212
복정,분당선,송파구,문정2동,549975,20212
건대입구,7호선,광진구,화양동,669462,20212
건대입구,7호선,광진구,화양동,2009222,20212
건대입구,7호선,광진구,화양동,661302,20212
건대입구,7호선,광진구,화양동,1967970,20212
성신여대입구(돈암),우이신설선,성북구,삼선동,186186,20212
성신여대입구(돈암),우이신설선,성북구,삼선동,1050531,20212
김포공항,서해선,강서구,방화2동,542442,20212
성신여대입구(돈암),우이신설선,성북구,삼선동,180861,20212
고속터미널,7호선,서초구,반포4동,2322905,20212
고속터미널,7호선,서초구,반포4동,2322905,20212
신설동,1호선,동대문구,용신동,730691,20212
신설동,1호선,동대문구,용신동,730691,20212
김포공항,서해선,강서구,방화2동,542442,20212
김포공항,서해선,강서구,방화2동,542442,20212
김포공항,서해선,강서구,방화2동,542442,20212
김포공항,서해선,강서구,방화2동,425354,20212
김포공항,서해선,강서구,방화2동,425354,20212
김포공항,서해선,강서구,방화2동,425354,20212
김포공항,서해선,강서구,방화2동,425354,20212
김포공항,서해선,강서구,방화2동,581155,20212
고속터미널,7호선,서초구,반포4동,806544,20212
김포공항,서해선,강서구,방화2동,1,20212
김포공항,서해선,강서구,방화2동,1,20212
김포공항,서해선,강서구,방화2동,1,20212
김포공항,서해선,강서구,방화2동,1,20212
청량리(서울시립대입구),1호선,동대문구,전농1동,1104199,20212
청량리(서울시립대입구),1호선,동대문구,전농1동,891671,20212
청량리(서울시립대입구),1호선,동대문구,전농1동,1108680,20212
김포공항,서해선,강서구,방화2동,1,20212
김포공항,서해선,강서구,방화2동,581155,20212
고속터미널,7호선,서초구,반포4동,2387182,20212
건대입구,7호선,광진구,화양동,658226,20212
고속터미널,7호선,서초구,반포4동,810377,20212
고속터미널,7호선,서초구,반포4동,810377,20212
고속터미널,7호선,서초구,반포4동,806544,20212
성신여대입구(돈암),우이신설선,성북구,삼선동,1041473,20212
성신여대입구(돈암),우이신설선,성북구,삼선동,182230,20212
성신여대입구(돈암),우이신설선,성북구,삼선동,1061871,20212
신설동,1호선,동대문구,용신동,186654,20212
신설동,1호선,동대문구,용신동,186654,20212
신설동,1호선,동대문구,용신동,110197,20212
신설동,1호선,동대문구,용신동,110197,20212
김포공항,서해선,강서구,방화2동,418384,20212
김포공항,서해선,강서구,방화2동,418384,20212
김포공항,서해선,강서구,방화2동,418384,20212
김포공항,서해선,강서구,방화2동,418384,20212
김포공항,서해선,강서구,방화2동,577533,20212
김포공항,서해선,강서구,방화2동,577533,20212
김포공항,서해선,강서구,방화2동,577533,20212
건대입구,7호선,광진구,화양동,1935999,20212
김포공항,서해선,강서구,방화2동,1,20212
김포공항,서해선,강서구,방화2동,1,20212
여의도,9호선,영등포구,여의동,1472353,20212
디지털미디어시티,6호선,마포구,상암동,735741,20212
디지털미디어시티,6호선,마포구,상암동,654422,20212
왕십리(성동구청),2호선,성동구,행당1동,802158,20212
왕십리(성동구청),2호선,성동구,행당1동,784753,20212
왕십리(성동구청),2호선,성동구,행당1동,784753,20212
왕십리(성동구청),2호선,성동구,행당1동,254269,20212
왕십리(성동구청),2호선,성동구,행당1동,254269,20212
왕십리(성동구청),2호선,성동구,행당1동,795216,20212
왕십리(성동구청),2호선,성동구,행당1동,795216,20212
왕십리(성동구청),2호선,성동구,행당1동,785990,20212
왕십리(성동구청),2호선,성동구,행당1동,785990,20212
신촌,경의중앙선,서대문구,신촌동,1781386,20212
신촌,경의중앙선,서대문구,신촌동,47664,20212
신촌,경의중앙선,서대문구,신촌동,1785143,20212
왕십리(성동구청),2호선,성동구,행당1동,802158,20212
신촌,경의중앙선,서대문구,신촌동,44913,20212
왕십리(성동구청),2호선,성동구,행당1동,257524,20212
왕십리(성동구청),2호선,성동구,행당1동,784449,20212
왕십리(성동구청),2호선,성동구,행당1동,784449,20212
신설동,1호선,동대문구,용신동,729351,20212
신설동,1호선,동대문구,용신동,729351,20212
가락시장,8호선,송파구,가락1동,433090,20212
김포공항,서해선,강서구,방화2동,413414,20212
석촌,9호선(연장),송파구,석촌동,404600,20212
석촌,9호선(연장),송파구,석촌동,441003,20212
석촌,9호선(연장),송파구,석촌동,397101,20212
석촌,9호선(연장),송파구,석촌동,435864,20212
석촌,9호선(연장),송파구,석촌동,410713,20212
왕십리(성동구청),2호선,성동구,행당1동,257524,20212
가락시장,8호선,송파구,가락1동,472052,20212
가락시장,8호선,송파구,가락1동,416724,20212
신촌,2호선,서대문구,신촌동,46706,20212
김포공항,서해선,강서구,방화2동,557890,20212
신설동,2호선,동대문구,용신동,188360,20212
신설동,2호선,동대문구,용신동,115092,20212
신설동,2호선,동대문구,용신동,115092,20212
공덕,공항철도1호선,마포구,도화동,937546,20212
공덕,공항철도1호선,마포구,도화동,173593,20212
공덕,공항철도1호선,마포구,도화동,173593,20212
공덕,공항철도1호선,마포구,도화동,131753,20212
공덕,공항철도1호선,마포구,도화동,131753,20212
신설동,1호선,동대문구,용신동,115092,20212
올림픽공원(한국체대),5호선,송파구,오륜동,303878,20212
올림픽공원(한국체대),5호선,송파구,오륜동,216299,20212
올림픽공원(한국체대),5호선,송파구,오륜동,310419,20212
올림픽공원(한국체대),5호선,송파구,오륜동,216231,20212
올림픽공원(한국체대),5호선,송파구,오륜동,341265,20212
올림픽공원(한국체대),5호선,송파구,오륜동,223416,20212
신설동,1호선,동대문구,용신동,115092,20212
신설동,1호선,동대문구,용신동,188360,20212
신설동,1호선,동대문구,용신동,188360,20212
가락시장,8호선,송파구,가락1동,469302,20212
가락시장,8호선,송파구,가락1동,423491,20212
가락시장,8호선,송파구,가락1동,449907,20212
신촌,2호선,서대문구,신촌동,1781386,20212
신촌,2호선,서대문구,신촌동,47664,20212
신촌,2호선,서대문구,신촌동,1785143,20212
신촌,2호선,서대문구,신촌동,44913,20212
신촌,2호선,서대문구,신촌동,1740151,20212
석촌,9호선(연장),송파구,석촌동,442185,20212
디지털미디어시티,6호선,마포구,상암동,130712,20212
김포공항,서해선,강서구,방화2동,413414,20212
군자(능동),7호선,광진구,능동,627374,20212
보문,우이신설선,성북구,보문동,80768,20212
보문,우이신설선,성북구,보문동,364612,20212
보문,우이신설선,성북구,보문동,80069,20212
보문,우이신설선,성북구,보문동,367428,20212
보문,우이신설선,성북구,보문동,80208,20212
신설동,1호선,동대문구,용신동,183379,20212
신설동,1호선,동대문구,용신동,113683,20212
신설동,1호선,동대문구,용신동,113683,20212
공덕,경의중앙선,마포구,도화동,130816,20212
공덕,경의중앙선,마포구,도화동,130816,20212
공덕,경의중앙선,마포구,도화동,767931,20212
공덕,경의중앙선,마포구,도화동,767931,20212
보문,우이신설선,성북구,보문동,370126,20212
공덕,경의중앙선,마포구,도화동,937546,20212
공덕,경의중앙선,마포구,도화동,173593,20212
공덕,경의중앙선,마포구,도화동,173593,20212
공덕,경의중앙선,마포구,도화동,131753,20212
공덕,경의중앙선,마포구,도화동,131753,20212
청량리(서울시립대입구),경원선,동대문구,전농1동,857752,20212
청량리(서울시립대입구),경원선,동대문구,전농1동,1123513,20212
청량리(서울시립대입구),경원선,동대문구,전농1동,892593,20212
청량리(서울시립대입구),경원선,동대문구,전농1동,1104199,20212
청량리(서울시립대입구),경원선,동대문구,전농1동,891671,20212
청량리(서울시립대입구),경원선,동대문구,전농1동,1108680,20212
신설동,1호선,동대문구,용신동,701380,20212
신설동,1호선,동대문구,용신동,701380,20212
공덕,경의중앙선,마포구,도화동,937546,20212
신설동,1호선,동대문구,용신동,183379,20212
김포공항,서해선,강서구,방화2동,537573,20212
김포공항,서해선,강서구,방화2동,537573,20212
군자(능동),7호선,광진구,능동,711611,20212
신촌,경의중앙선,서대문구,신촌동,1740151,20212
공덕,경의중앙선,마포구,도화동,751772,20212
공덕,경의중앙선,마포구,도화동,751772,20212
공덕,경의중앙선,마포구,도화동,930837,20212
공덕,경의중앙선,마포구,도화동,930837,20212
공덕,경의중앙선,마포구,도화동,178341,20212
공덕,경의중앙선,마포구,도화동,178341,20212
공덕,경의중앙선,마포구,도화동,136799,20212
공덕,경의중앙선,마포구,도화동,136799,20212
공덕,경의중앙선,마포구,도화동,705203,20212
공덕,경의중앙선,마포구,도화동,705203,20212
공덕,경의중앙선,마포구,도화동,881705,20212
공덕,경의중앙선,마포구,도화동,881705,20212
공덕,경의중앙선,마포구,도화동,169895,20212
공덕,경의중앙선,마포구,도화동,169895,20212
신촌,경의중앙선,서대문구,신촌동,46706,20212
온수(성공회대입구),7호선,구로구,수궁동,370888,20212
온수(성공회대입구),7호선,구로구,수궁동,547147,20212
온수(성공회대입구),7호선,구로구,수궁동,365486,20212
온수(성공회대입구),7호선,구로구,수궁동,513945,20212
온수(성공회대입구),7호선,구로구,수궁동,373832,20212
온수(성공회대입구),7호선,구로구,수궁동,542992,20212
군자(능동),7호선,광진구,능동,618309,20212
군자(능동),7호선,광진구,능동,695333,20212
군자(능동),7호선,광진구,능동,628011,20212
김포공항,서해선,강서구,방화2동,413414,20212
김포공항,서해선,강서구,방화2동,413414,20212
여의도,9호선,영등포구,여의동,1330983,20212
신설동,우이신설선,동대문구,용신동,729351,20212
김포공항,김포골드라인,강서구,방화2동,425354,20212
서울역,공항철도1호선,용산구,남영동,199414,20212
서울역,공항철도1호선,용산구,남영동,668759,20212
서울역,공항철도1호선,용산구,남영동,2160466,20212
서울역,공항철도1호선,용산구,남영동,412777,20212
서울역,공항철도1호선,용산구,남영동,210925,20212
도봉산,7호선,도봉구,도봉2동,558450,20212
도봉산,7호선,도봉구,도봉2동,416674,20212
도봉산,7호선,도봉구,도봉2동,553429,20212
도봉산,7호선,도봉구,도봉2동,399593,20212
도봉산,7호선,도봉구,도봉2동,556728,20212
김포공항,9호선,강서구,방화2동,413414,20212
김포공항,9호선,강서구,방화2동,413414,20212
김포공항,9호선,강서구,방화2동,557890,20212
김포공항,9호선,강서구,방화2동,557890,20212
김포공항,9호선,강서구,방화2동,557890,20212
김포공항,9호선,강서구,방화2동,557890,20212
홍대입구,2호선,마포구,서교동,509765,20212
홍대입구,2호선,마포구,서교동,509765,20212
홍대입구,2호선,마포구,서교동,96467,20212
홍대입구,2호선,마포구,서교동,96467,20212
홍대입구,2호선,마포구,서교동,96467,20212
홍대입구,2호선,마포구,서교동,2873732,20212
태릉입구,7호선,노원구,공릉1동,438725,20212
