"동별","구분별","항목","단위","2024. 1/4","2024. 2/4",
"장위3동","남자","고령자현황(동별)","","7665","7638",
"장위3동","여자","고령자현황(동별)","","7992","7964",
"장위3동","65세이상 인구","고령자현황(동별)","","2389","2425",
"장위3동","남자","고령자현황(동별)","","1089","1107",
"장위3동","여자","고령자현황(동별)","","1300","1318",
"장위3동","내국인","고령자현황(동별)","","2387","2423",
"장위3동","남자","고령자현황(동별)","","1087","1105",
"장위3동","여자","고령자현황(동별)","","1300","1318",
"장위3동","등록외국인","고령자현황(동별)","","2","2",
"장위3동","남자","고령자현황(동별)","","2","2",
"장위3동","여자","고령자현황(동별)","","-","-",
"성북동","전체인구","고령자현황(동별)","","16475","16478",
"성북동","남자","고령자현황(동별)","","7676","7677",
"성북동","여자","고령자현황(동별)","","8799","8801",
"성북동","65세이상 인구","고령자현황(동별)","","3174","3184",
"성북동","남자","고령자현황(동별)","","1368","1367",
"성북동","여자","고령자현황(동별)","","1806","1817",
"성북동","내국인","고령자현황(동별)","","3144","3154",
"성북동","남자","고령자현황(동별)","","1354","1353",
"성북동","여자","고령자현황(동별)","","1790","1801",
"성북동","등록외국인","고령자현황(동별)","","30","30",
"성북동","남자","고령자현황(동별)","","14","14",
"성북동","여자","고령자현황(동별)","","16","16",
"삼선동","전체인구","고령자현황(동별)","","22708","22636",
"삼선동","남자","고령자현황(동별)","","10653","10624",
"삼선동","여자","고령자현황(동별)","","12055","12012",
"삼선동","65세이상 인구","고령자현황(동별)","","4207","4234",
"삼선동","남자","고령자현황(동별)","","1770","1787",
"삼선동","여자","고령자현황(동별)","","2437","2447",
"삼선동","내국인","고령자현황(동별)","","4200","4227",
"삼선동","남자","고령자현황(동별)","","1766","1783",
"삼선동","여자","고령자현황(동별)","","2434","2444",
"삼선동","등록외국인","고령자현황(동별)","","7","7",
"삼선동","남자","고령자현황(동별)","","4","4",
"삼선동","여자","고령자현황(동별)","","3","3",
"동선동","전체인구","고령자현황(동별)","","16011","15958",
"동선동","남자","고령자현황(동별)","","6402","6392",
"동선동","여자","고령자현황(동별)","","9609","9566",
"동선동","65세이상 인구","고령자현황(동별)","","2281","2285",
"동선동","남자","고령자현황(동별)","","971","965",
"동선동","여자","고령자현황(동별)","","1310","1320",
"동선동","내국인","고령자현황(동별)","","2263","2267",
"동선동","남자","고령자현황(동별)","","960","954",
"동선동","여자","고령자현황(동별)","","1303","1313",
"동선동","등록외국인","고령자현황(동별)","","18","18",
"동선동","남자","고령자현황(동별)","","11","11",
"동선동","여자","고령자현황(동별)","","7","7",
"종암동","전체인구","고령자현황(동별)","","39501","39379",
"종암동","남자","고령자현황(동별)","","19183","19129",
"종암동","여자","고령자현황(동별)","","20318","20250",
"종암동","65세이상 인구","고령자현황(동별)","","7332","7415",
"종암동","남자","고령자현황(동별)","","3105","3158",
"종암동","여자","고령자현황(동별)","","4227","4257",
"종암동","내국인","고령자현황(동별)","","7318","7401",
"종암동","남자","고령자현황(동별)","","3098","3151",
"종암동","여자","고령자현황(동별)","","4220","4250",
"종암동","등록외국인","고령자현황(동별)","","14","14",
"종암동","남자","고령자현황(동별)","","7","7",
"종암동","여자","고령자현황(동별)","","7","7",
"석관동","전체인구","고령자현황(동별)","","34698","34627",
"석관동","남자","고령자현황(동별)","","17038","16986",
"석관동","여자","고령자현황(동별)","","17660","17641",
"석관동","65세이상 인구","고령자현황(동별)","","7842","7892",
"석관동","남자","고령자현황(동별)","","3536","3548",
"석관동","여자","고령자현황(동별)","","4306","4344",
"석관동","내국인","고령자현황(동별)","","7814","7864",
"석관동","남자","고령자현황(동별)","","3523","3536",
"석관동","여자","고령자현황(동별)","","4291","4328",
"석관동","등록외국인","고령자현황(동별)","","28","28",
"석관동","남자","고령자현황(동별)","","13","12",
"석관동","여자","고령자현황(동별)","","15","16",
"강북구","전체인구","고령자현황(동별)","","291372","290252",
"강북구","남자","고령자현황(동별)","","140165","139521",
"강북구","여자","고령자현황(동별)","","151207","150731",
"강북구","65세이상 인구","고령자현황(동별)","","69366","69922",
"강북구","남자","고령자현황(동별)","","29884","30144",
"강북구","여자","고령자현황(동별)","","39482","39778",
"강북구","내국인","고령자현황(동별)","","69188","69743",
"강북구","남자","고령자현황(동별)","","29802","30062",
"강북구","여자","고령자현황(동별)","","39386","39681",
"강북구","등록외국인","고령자현황(동별)","","178","179",
"강북구","남자","고령자현황(동별)","","82","82",
"강북구","여자","고령자현황(동별)","","96","97",
"번1동","전체인구","고령자현황(동별)","","17281","17105",
"번1동","남자","고령자현황(동별)","","8480","8401",
"번1동","여자","고령자현황(동별)","","8801","8704",
"번1동","65세이상 인구","고령자현황(동별)","","3629","3620",
"번1동","남자","고령자현황(동별)","","1602","1600",
"번1동","여자","고령자현황(동별)","","2027","2020",
"번1동","내국인","고령자현황(동별)","","3614","3605",
"번1동","남자","고령자현황(동별)","","1594","1592",
"번1동","여자","고령자현황(동별)","","2020","2013",
"번1동","등록외국인","고령자현황(동별)","","15","15",
"번1동","남자","고령자현황(동별)","","8","8",
"번1동","여자","고령자현황(동별)","","7","7",
"번2동","전체인구","고령자현황(동별)","","14935","14879",
"번2동","남자","고령자현황(동별)","","7136","7111",
"번2동","여자","고령자현황(동별)","","7799","7768",
"번2동","65세이상 인구","고령자현황(동별)","","4310","4345",
"번2동","남자","고령자현황(동별)","","1747","1768",
"번2동","여자","고령자현황(동별)","","2563","2577",
"번2동","내국인","고령자현황(동별)","","4306","4341",
"번2동","남자","고령자현황(동별)","","1747","1768",
"번2동","여자","고령자현황(동별)","","2559","2573",
"번2동","등록외국인","고령자현황(동별)","","4","4",
"번2동","남자","고령자현황(동별)","","-","-",
"번2동","여자","고령자현황(동별)","","4","4",
"번3동","전체인구","고령자현황(동별)","","16314","16231",
"번3동","남자","고령자현황(동별)","","7570","7513",
"번3동","여자","고령자현황(동별)","","8744","8718",
"번3동","65세이상 인구","고령자현황(동별)","","5035","5043",
"번3동","남자","고령자현황(동별)","","1973","1983",
"번3동","여자","고령자현황(동별)","","3062","3060",
"번3동","내국인","고령자현황(동별)","","5030","5038",
"번3동","남자","고령자현황(동별)","","1971","1981",
"번3동","여자","고령자현황(동별)","","3059","3057",
"번3동","등록외국인","고령자현황(동별)","","5","5",
"번3동","남자","고령자현황(동별)","","2","2",
"번3동","여자","고령자현황(동별)","","3","3",
"수유1동","전체인구","고령자현황(동별)","","20161","20139",
"수유1동","남자","고령자현황(동별)","","9775","9753",
"수유1동","여자","고령자현황(동별)","","10386","10386",
"수유1동","65세이상 인구","고령자현황(동별)","","4790","4830",
"수유1동","남자","고령자현황(동별)","","2099","2115",
"수유1동","여자","고령자현황(동별)","","2691","2715",
"수유1동","내국인","고령자현황(동별)","","4780","4819",
"수유1동","남자","고령자현황(동별)","","2095","2111",
"수유1동","여자","고령자현황(동별)","","2685","2708",
"수유1동","등록외국인","고령자현황(동별)","","10","11",
"수유1동","남자","고령자현황(동별)","","4","4",
"수유1동","여자","고령자현황(동별)","","6","7",
"수유2동","전체인구","고령자현황(동별)","","20636","20560",
"수유2동","남자","고령자현황(동별)","","9748","9725",
"수유2동","여자","고령자현황(동별)","","10888","10835",
"수유2동","65세이상 인구","고령자현황(동별)","","5398","5454",
"수유2동","남자","고령자현황(동별)","","2291","2318",
"수유2동","여자","고령자현황(동별)","","3107","3136",
"수유2동","내국인","고령자현황(동별)","","5388","5444",
"수유2동","남자","고령자현황(동별)","","2286","2313",
"수유2동","여자","고령자현황(동별)","","3102","3131",
"수유2동","등록외국인","고령자현황(동별)","","10","10",
"수유2동","남자","고령자현황(동별)","","5","5",
"수유2동","여자","고령자현황(동별)","","5","5",
"수유3동","전체인구","고령자현황(동별)","","23961","23878",
"수유3동","남자","고령자현황(동별)","","11563","11532",
"수유3동","여자","고령자현황(동별)","","12398","12346",
"수유3동","65세이상 인구","고령자현황(동별)","","5134","5162",
"수유3동","남자","고령자현황(동별)","","2236","2252",
"수유3동","여자","고령자현황(동별)","","2898","2910",
"수유3동","내국인","고령자현황(동별)","","5123","5150",
"수유3동","남자","고령자현황(동별)","","2230","2246",
"수유3동","여자","고령자현황(동별)","","2893","2904",
"수유3동","등록외국인","고령자현황(동별)","","11","12",
"수유3동","남자","고령자현황(동별)","","6","6",
"수유3동","여자","고령자현황(동별)","","5","6",
"삼양동","전체인구","고령자현황(동별)","","22496","22456",
"삼양동","남자","고령자현황(동별)","","11158","11104",
"삼양동","여자","고령자현황(동별)","","11338","11352",
"삼양동","65세이상 인구","고령자현황(동별)","","5242","5308",
"삼양동","남자","고령자현황(동별)","","2344","2371",
"삼양동","여자","고령자현황(동별)","","2898","2937",
"삼양동","내국인","고령자현황(동별)","","5238","5304",
"삼양동","남자","고령자현황(동별)","","2342","2369",
